Patente|Pedimento|SeccionAduanera|SecuenciaObservacion|Observaciones|TipoPedimento|FechaValidacionPagoR
1592|3002120|160|2|DOCUMENTOS ELECTRONICOS Y DIGITALES) Y A LAS REGLAS 1.9.18, 3.1.8 Y DE LAS GENERALES DE COMERCIO|1|2023-04-24 16:04:04|
1592|3002120|160|3|EXTERIOR.|1|2023-04-24 16:04:04|
1592|3002120|160|4|SE DIGITALIZA:|1|2023-04-24 16:04:04|
1592|3002120|160|5|-FACTURA COMERCIAL.|1|2023-04-24 16:04:04|
1592|3002120|160|6|-CONOCIMIENTO MARITIMO REVALIDADO: COSU6353284900|1|2023-04-24 16:04:04|
1592|3002120|160|7|-CARTA 3.1.8|1|2023-04-24 16:04:04|
1592|3002120|160|8|-ESCRITO PRESENTADO ANTE ADACE FOLIO 02046|1|2023-04-24 16:04:04|
1592|3002120|160|9|LA PRESENTE OPERACION SE REALIZA DE CONFORMIDAD CON EL ARTICULO 54 FRACCION I Y II DE LA LEY ADUANERA EN|1|2023-04-24 16:04:04|
1592|3002120|160|10|VIGOR.|1|2023-04-24 16:04:04|
1592|3002133|160|1|DE CONFORMIDAD CON EL ARTICULO 36, 36-A Y 59-A DE LA LEY ADUANERA VIGENTE (TRANSMISION Y PRESENTACION DE|1|2023-04-18 10:04:01|
1592|3002133|160|2|DOCUMENTOS ELECTRONICO Y DIGITALES) Y A LAS REGLAS 1.9.18, 3.1.8 Y DE LAS REGLAS GENERALES DEL COMERCIO|1|2023-04-18 10:04:01|
1592|3002133|160|3|EXTERIOR|1|2023-04-18 10:04:01|
1592|3002133|160|4|SE DIGITALIZA:|1|2023-04-18 10:04:01|
1592|3002133|160|5|-FACTURA COMERCIAL|1|2023-04-18 10:04:01|
1592|3002133|160|6|-CONOCIMIENTO MARITIMO REVALIDADO:MEDUU9982882|1|2023-04-18 10:04:01|
1592|3002133|160|7|-FACTURA COMERCIAL|1|2023-04-18 10:04:01|
1592|3002133|160|8|-CARTA 3.1.8|1|2023-04-18 10:04:01|
1592|3002133|160|9|-ESCRITO PRESENTADO ANTE ADACE FOLIO 02545|1|2023-04-18 10:04:01|
1592|3002133|160|10|LA PRESENTE OPERACION SE REALIZA DE CONFORMIDAD CON EL ARTICULO 118 FRACCION III DE LA LEY ADUANERA EN|1|2023-04-18 10:04:01|
1592|3002133|160|11|VIGOR, ARTICULO 3 FRACCION II DEL DECRETO PARA EL FOMENTO DE LA INDUSTRIA MANUFACTURERA Y DE SERVICIOS DE EXPORTACION|1|2023-04-18 10:04:01|
1592|3002134|160|1|DE CONFORMIDAD CON EL ARTICULO 36, 36-A Y 59-A DE LA LEY ADUANERA VIGENTE (TRANSMISION Y PRESENTACION DE|1|2023-04-18 11:04:03|
1592|3002134|160|2|DOCUMENTOS ELECTRONICO Y DIGITALES) Y A LAS REGLAS 1.9.18, 3.1.8 Y DE LAS REGLAS GENERALES DEL COMERCIO|1|2023-04-18 11:04:03|
1592|3002134|160|3|EXTERIOR|1|2023-04-18 11:04:03|
1592|3002134|160|4|SE DIGITALIZA:|1|2023-04-18 11:04:03|
1592|3002134|160|5|-FACTURA COMERCIAL|1|2023-04-18 11:04:03|
1592|3002134|160|6|-CONOCIMIENTO MARITIMO REVALIDADO:YMLUC226029788|1|2023-04-18 11:04:03|
1592|3002134|160|7|-CARTA 3.1.8|1|2023-04-18 11:04:03|
1592|3002134|160|8|-ESCRITO PRESENTADO ANTE ADACE FOLIO 02545|1|2023-04-18 11:04:03|
1592|3002134|160|9|LA PRESENTE OPERACION SE REALIZA DE CONFORMIDAD CON EL ARTICULO 118 FRACCION III DE LA LEY ADUANERA EN|1|2023-04-18 11:04:03|
1592|3002134|160|10|VIGOR, ARTICULO 3 FRACCION II DEL DECRETO PARA EL FOMENTO DE LA INDUSTRIA MANUFACTURERA Y DE SERVICIOS DE EXPORTACION|1|2023-04-18 11:04:03|
1592|3002135|160|1|DE CONFORMIDAD CON EL ARTICULO 36, 36-A Y 59-A DE LA LEY ADUANERA VIGENTE (TRANSMISION Y PRESENTACION DE|1|2023-04-17 18:04:02|
1592|3002135|160|2|DOCUMENTOS ELECTRONICO Y DIGITALES) Y A LAS REGLAS 1.9.18, 3.1.8 Y DE LAS REGLAS GENERALES DEL COMERCIO|1|2023-04-17 18:04:02|
1592|3002135|160|3|EXTERIOR|1|2023-04-17 18:04:02|
1592|3002135|160|4|SE DIGITALIZA:|1|2023-04-17 18:04:02|
1592|3002135|160|5|-FACTURA COMERCIAL|1|2023-04-17 18:04:02|
1592|3002135|160|6|-CONOCIMIENTO MARITIMO REVALIDADO:YMLUC226029835|1|2023-04-17 18:04:02|
1592|3002135|160|7|-CARTA 3.1.8|1|2023-04-17 18:04:02|
1592|3002135|160|8|-ESCRITO PRESENTADO ANTE ADACE FOLIO 02545|1|2023-04-17 18:04:02|
1592|3002135|160|9|LA PRESENTE OPERACION SE REALIZA DE CONFORMIDAD CON EL ARTICULO 118 FRACCION III DE LA LEY ADUANERA EN|1|2023-04-17 18:04:02|
1592|3002135|160|10|VIGOR, ARTICULO 3 FRACCION II DEL DECRETO PARA EL FOMENTO DE LA INDUSTRIA MANUFACTURERA Y DE SERVICIOS DE EXPORTACION|1|2023-04-17 18:04:02|
1592|3002145|160|1|DE CONFORMIDAD CON EL ARTICULO 36 , 36-A Y 59-A DE LA LEY ADUANERA VIGENTE (TRANSMISION Y PRESENTACION DE|1|2023-04-26 17:04:01|
1592|3002145|160|2|DOCUMENTOS ELECTRONICOS Y DIGITALES) Y A LAS REGLAS 1.9.18, 3.1.8 Y DE LAS GENERALES DE COMERCIO|1|2023-04-26 17:04:01|
1592|3002145|160|3|EXTERIOR.|1|2023-04-26 17:04:01|
1592|3002145|160|4|SE DIGITALIZA:|1|2023-04-26 17:04:01|
1592|3002145|160|5|-FACTURA COMERCIAL.|1|2023-04-26 17:04:01|
1592|3002145|160|6|-CONOCIMIENTO MARITIMO REVALIDADO: EGLV149301108315|1|2023-04-26 17:04:01|
1592|3002145|160|7|-CARTA 3.1.8|1|2023-04-26 17:04:01|
1592|3002145|160|8|-ESCRITO PRESENTADO ANTE ADACE FOLIO 02046|1|2023-04-26 17:04:01|
1592|3002145|160|9|LA PRESENTE OPERACION SE REALIZA DE CONFORMIDAD CON EL ARTICULO 54 FRACCION I Y II DE LA LEY ADUANERA EN|1|2023-04-26 17:04:01|
1592|3002145|160|10|VIGOR.|1|2023-04-26 17:04:01|
1592|3002146|160|1|DE CONFORMIDAD CON EL ARTICULO 36 , 36-A Y 59-A DE LA LEY ADUANERA VIGENTE (TRANSMISION Y PRESENTACION DE|1|2023-04-26 17:04:03|
1592|3002146|160|2|DOCUMENTOS ELECTRONICOS Y DIGITALES) Y A LAS REGLAS 1.9.18, 3.1.8 Y DE LAS GENERALES DE COMERCIO|1|2023-04-26 17:04:03|
1592|3002146|160|3|EXTERIOR.|1|2023-04-26 17:04:03|
1592|3002146|160|4|SE DIGITALIZA:|1|2023-04-26 17:04:03|
1592|3002146|160|5|-FACTURA COMERCIAL.|1|2023-04-26 17:04:03|
1592|3002146|160|6|-CONOCIMIENTO MARITIMO REVALIDADO: EGLV149301121010|1|2023-04-26 17:04:03|
1592|3002146|160|7|-CARTA 3.1.8|1|2023-04-26 17:04:03|
1592|3002146|160|8|-ESCRITO PRESENTADO ANTE ADACE FOLIO 02046|1|2023-04-26 17:04:03|
1592|3002146|160|9|LA PRESENTE OPERACION SE REALIZA DE CONFORMIDAD CON EL ARTICULO 54 FRACCION I Y II DE LA LEY ADUANERA EN|1|2023-04-26 17:04:03|
1592|3002146|160|10|VIGOR.|1|2023-04-26 17:04:03|
1592|3002148|160|1|DE CONFORMIDAD CON EL ARTICULO 36 Y 36 A FRACC I DE LA LEY ADUANERA EN VIGOR Y REGLA 3.18, 1.9.18, 3.1.31 DE LAS GENERAL|1|2023-04-27 16:04:03|
1592|3002148|160|2|ES DE COMERCIO EXTERIOR VIGENTE, SE DIGITALIZA LO SIGUIENTE:|1|2023-04-27 16:04:03|
1592|3002148|160|3|-CARTA DIRIGIDA AL TITULAR DE LA ADUANA DE CONFORMIDAD CON LA REGLA 3.1.8 GENERALES DE COMERCIO EXTERIOR VIGENTE|1|2023-04-27 16:04:03|
1592|3002148|160|4|-CONOCIMIENTO DE EMBARQUE MARITIMO REVALIDADO: ONEYNB3BP3575500|1|2023-04-27 16:04:03|
1592|3002148|160|5|-CARTA NOM|1|2023-04-27 16:04:03|
1592|3002148|160|6|LA PRESENTE IMPORTACION SE REALIZA CONFORME A LA INFORMACION Y DOCUMENTOS PROPORCIONADOS POR EL IMPORTADOR,  CONFORMIDAD|1|2023-04-27 16:04:03|
1592|3002148|160|7|CON EL ART. 54 DE LA LEY ADUANAERA EN VIGOR.|1|2023-04-27 16:04:03|
1592|3002152|160|1|DE CONFORMIDAD CON EL ARTICULO 36 , 36-A Y 59-A DE LA LEY ADUANERA VIGENTE (TRANSMISION Y PRESENTACION DE|2|2023-04-25 16:04:02|
1592|3002152|160|2|DOCUMENTOS ELECTRONICOS Y DIGITALES) Y A LAS REGLAS 1.9.18, 3.1.8 Y DE LAS GENERALES DE COMERCIO|2|2023-04-25 16:04:02|
1592|3002152|160|3|EXTERIOR.|2|2023-04-25 16:04:02|
1592|3002152|160|4|SE DIGITALIZA:|2|2023-04-25 16:04:02|
1592|3002152|160|5|-FACTURA COMERCIAL.|2|2023-04-25 16:04:02|
1592|3002152|160|6|-CONOCIMIENTO MARITIMO REVALIDADO: COSU6353284900|2|2023-04-25 16:04:02|
1592|3002152|160|7|-CARTA 3.1.8|2|2023-04-25 16:04:02|
1592|3002152|160|8|-ESCRITO PRESENTADO ANTE ADACE FOLIO 02046|2|2023-04-25 16:04:02|
1592|3002152|160|9|LA PRESENTE OPERACION SE REALIZA DE CONFORMIDAD CON EL ARTICULO 54 FRACCION I Y II DE LA LEY ADUANERA EN|2|2023-04-25 16:04:02|
1592|3002152|160|10|VIGOR.|2|2023-04-25 16:04:02|
1592|3002152|160|11|DE CONFORMIDAD CON EL ART. 89 DE LA LEY ADUANERA EN VIGOR SE RECTIFICA PEDIMENTO PARA REALIZAR LAS SIGUIENTES MODIFICACI|2|2023-04-25 16:04:02|
1592|3002152|160|12|ONES POR CAMBIO DE FECHA DE ENTRADA Y TIPO DE CAMBIO:|2|2023-04-25 16:04:02|
1592|3002152|160|13|BUQUE DICE: COSCOSAOPAULO  DEBE DECIR: XINTAICANG|2|2023-04-25 16:04:02|
1592|3002152|160|14|ED BL REVALIDADO DICE: 0438230TTZIU6  DEBE DECIR: 0438230TV1XA5|2|2023-04-25 16:04:02|
1592|3002152|160|15|BANDERA DICE: HKG DEBEDECIR: CHN|2|2023-04-25 16:04:02|
1592|3002152|160|16|FECHA DE ENTRADA DICE: 14-04-2023  DEBE DECIR: 19-04-2023|2|2023-04-25 16:04:02|
1592|3002152|160|17|DTA DICE: $31,209.00 DEBE DECIR: $ 31,245.00|2|2023-04-25 16:04:02|
1592|3002152|160|18|IVA DICE: $629,169.00 DEBE DECIR: $629,893.00|2|2023-04-25 16:04:02|
1592|3002152|160|19|VALOR COMERCIAL DICE: $3,901,095.00 DEBE DECIR: $3,905,587.00|2|2023-04-25 16:04:02|
1592|3002152|160|20|PAGO EFECTIVO DICE: $660,714.00  DEBE DECIR: $661,474.00|2|2023-04-25 16:04:02|
1592|3002152|160|21|TIPO DE CAMBIO DICE: 18.06600 DEBE DECIR: 18.08680|2|2023-04-25 16:04:02|
1592|3002152|160|22|SIN AFECTAR NINGUN OTRO CAMPO DEL PEDIMENTO|2|2023-04-25 16:04:02|
1592|3002160|160|1|DE CONFORMIDAD CON EL ARTICULO 36 , 36-A Y 59-A DE LA LEY ADUANERA VIGENTE (TRANSMISION Y PRESENTACION DE|1|2023-04-27 18:04:01|
1592|3002160|160|2|DOCUMENTOS ELECTRONICOS Y DIGITALES) Y A LAS REGLAS 1.9.18, 3.1.8 Y DE LAS GENERALES DE COMERCIO|1|2023-04-27 18:04:01|
1592|3002160|160|3|EXTERIOR.|1|2023-04-27 18:04:01|
1592|3002160|160|4|SE DIGITALIZA:|1|2023-04-27 18:04:01|
1592|3002160|160|5|-FACTURA COMERCIAL.|1|2023-04-27 18:04:01|
1592|3002160|160|6|-CONOCIMIENTO MARITIMO REVALIDADO: TJN0186119|1|2023-04-27 18:04:01|
1592|3002160|160|7|-CARTA 3.1.8|1|2023-04-27 18:04:01|
1592|3002160|160|8|-ESCRITO PRESENTADO ANTE ADACE FOLIO 02046|1|2023-04-27 18:04:01|
1592|3002160|160|9|LA PRESENTE OPERACION SE REALIZA DE CONFORMIDAD CON EL ARTICULO 54 FRACCION I Y II DE LA LEY ADUANERA EN|1|2023-04-27 18:04:01|
1592|3002160|160|10|VIGOR.|1|2023-04-27 18:04:01|
1592|3002167|160|1|DE CONFORMIDAD CON EL ARTICULO 36 , 36-A Y 59-A DE LA LEY ADUANERA VIGENTE (TRANSMISION Y PRESENTACION DE|2|2023-04-29 10:04:02|
1592|3002167|160|2|DOCUMENTOS ELECTRONICOS Y DIGITALES) Y A LAS REGLAS 1.9.18, 3.1.8 Y DE LAS GENERALES DE COMERCIO|2|2023-04-29 10:04:02|
1592|3002167|160|3|EXTERIOR.|2|2023-04-29 10:04:02|
1592|3002167|160|4|SE DIGITALIZA:|2|2023-04-29 10:04:02|
1592|3002167|160|5|-FACTURA COMERCIAL.|2|2023-04-29 10:04:02|
1592|3002167|160|6|-CONOCIMIENTO MARITIMO REVALIDADO: TJN0186119|2|2023-04-29 10:04:02|
1592|3002167|160|7|-CARTA 3.1.8|2|2023-04-29 10:04:02|
1592|3002167|160|8|-ESCRITO PRESENTADO ANTE ADACE FOLIO 02046|2|2023-04-29 10:04:02|
1592|3002167|160|9|LA PRESENTE OPERACION SE REALIZA DE CONFORMIDAD CON EL ARTICULO 54 FRACCION I Y II DE LA LEY ADUANERA EN|2|2023-04-29 10:04:02|
1592|3002167|160|10|VIGOR.|2|2023-04-29 10:04:02|
1592|3002167|160|11|DE CONFORMIDAD CON EL ART. 89 DE LA LEY ADUANERA EN VIGOR SE RECTIFICA PEDIMENTO 23 16 1592 3002160 PARA REALIZAR LAS SI|2|2023-04-29 10:04:02|
1592|3002167|160|12|GUIENTES MODIFICACIONES POR CAMBIO DE NOMBRE DE BUQUE Y COMPLEMENTO DEL INDENTIFICADOR PD|2|2023-04-29 10:04:02|
1592|3002167|160|13|BUQUE DICE: CMACGMNANTONG Y DEBE DECIR: CMACGMAPOLLON|2|2023-04-29 10:04:02|
1592|3002167|160|14|COMPLEMENTO PD DICE: 3 Y DEBE DECIR: 2|2|2023-04-29 10:04:02|
1592|3002167|160|15|NO AFECTANDO NINGUN OTRO CAMPO|2|2023-04-29 10:04:02|
3574|2004651|160|1|IMPORTACION DEFINITIVA CON FUNDAMENTO EN LO ESTABLECIDO EN EL ART. 96 DE LA LEY ADUANERA EN VIGOR. SE DECLARAN: LOS NUME|1|2022-12-22 16:12:00|
3574|2004651|160|2|ROS DE ACUSE DE VALOR CONFORME LA REGLA 1.9.16 DE R.G.C.E. VIGENTE, LOS E-DOCUMENT DE CADA UNO DE LOS DOCUMENTOS DIGITAL|1|2022-12-22 16:12:00|
3574|2004651|160|3|IZADOS CONFORME LA REGLA 3.1.31 DE R.G.C.E. VIGENTE.|1|2022-12-22 16:12:00|
3574|2004651|160|4|-CONOCIMIENTO MARITIMO REVALIDADO|1|2022-12-22 16:12:00|
3574|2004651|160|5|-CARTA 3.1.8|1|2022-12-22 16:12:00|
3574|2004651|160|6|B/M:XIN NAN TONG      V.-0CK5ZE1MA|1|2022-12-22 16:12:00|
3574|3000090|160|1|IMPORTACION DEFINITIVA CON FUNDAMENTO EN LO ESTABLECIDO EN EL ART. 96 DE LA LEY ADUANERA EN VIGOR. SE DECLARAN: LOS NUME|1|2023-01-05 19:01:00|
3574|3000090|160|2|ROS DE ACUSE DE VALOR CONFORME LA REGLA 1.9.16 DE R.G.C.E. VIGENTE, LOS E-DOCUMENT DE CADA UNO DE LOS DOCUMENTOS DIGITAL|1|2023-01-05 19:01:00|
3574|3000090|160|3|IZADOS CONFORME LA REGLA 3.1.31 DE R.G.C.E. VIGENTE.-CONOCIMIENTO MARITIMO REVALIDADO-LISTA DE EMPAQUE-CARTA 3.1.8-CARTA|1|2023-01-05 19:01:00|
3574|3000090|160|4|NOMB/M: CMA CGM TUTICORIN  V.- 0MHDFE1MA|1|2023-01-05 19:01:00|
3574|3000100|160|1|IMPORTACION DEFINITIVA CON FUNDAMENTO EN LO ESTABLECIDO EN EL ART. 96 DE LA LEY ADUANERA EN VIGOR. SE DECLARAN: LOS NUME|1|2023-01-12 10:01:02|
3574|3000100|160|2|ROS DE ACUSE DEVALOR CONFORME LA REGLA 1.9.16 DE R.G.C.E. VIGENTE, LOS E-DOCUMENT DE CADA UNO DE LOS DOCUMENTOS DIGITALI|1|2023-01-12 10:01:02|
3574|3000100|160|3|ZADOS CONFORME LA REGLA 3.1.31 DE R.G.C.E. VIGENTE.-CONOCIMIENTO MARITIMO REVALIDADO-LISTA DE EMPAQUE-CARTA 3.1.8-CARTA|1|2023-01-12 10:01:02|
3574|3000100|160|4|NOMB/M: CMA CGM URAL V.- 0MHDNE1MA|1|2023-01-12 10:01:02|
3574|3000995|160|1|IMPORTACION DEFINITIVA CON FUNDAMENTO EN LO ESTABLECIDO EN EL ART. 96 DE LA LEY ADUANERA EN VIGOR. SE DECLARAN: LOS NUME|1|2023-03-30 17:03:02|
3574|3000995|160|2|ROS DE ACUSE DE VALOR CONFORME LA REGLA 1.9.16 DE R.G.C.E. VIGENTE, LOS E-DOCUMENT DE CADA UNO DE LOS DOCUMENTOS DIGITAL|1|2023-03-30 17:03:02|
3574|3000995|160|3|IZADOS CONFORME LA REGLA 3.1.31 DE R.G.C.E. VIGENTE.|1|2023-03-30 17:03:02|
3574|3000995|160|4|-CONOCIMIENTO MARITIMO REVALIDADO|1|2023-03-30 17:03:02|
3574|3000995|160|5|-CARTA 3.1.8 Y DATOS DE IDENTIFICACION|1|2023-03-30 17:03:02|
3574|3000995|160|6|-FACTURA|1|2023-03-30 17:03:02|
3574|3000995|160|7|-CARTA ART.54|1|2023-03-30 17:03:02|
3574|3000995|160|8|B/M: MSC RUBY        V.-0050E|1|2023-03-30 17:03:02|
3574|3001174|160|1|IMPORTACION DEFINITIVA CON FUNDAMENTO EN LO ESTABLECIDO EN EL ART. 96 DE LA LEY ADUANERA EN VIGOR. SE DECLARAN: LOS NUME|2|2023-03-10 18:03:01|
3574|3001174|160|2|ROS DE ACUSE DEVALOR CONFORME LA REGLA 1.9.16 DE R.G.C.E. VIGENTE, LOS E-DOCUMENT DE CADA UNO DE LOS DOCUMENTOS DIGITALI|2|2023-03-10 18:03:01|
3574|3001174|160|3|ZADOS CONFORME LA REGLA 3.1.31 DE R.G.C.E. VIGENTE.-CONOCIMIENTO MARITIMO REVALIDADO-LISTA DE EMPAQUE-CARTA 3.1.8-CARTA|2|2023-03-10 18:03:01|
3574|3001174|160|4|NOMB/M: CMA CGM URAL V.- 0MHDNE1MA***SE REALIZA RECTIFICACION EN CONFORMIDAD AL ART. 89 DE LA LEY ADUANERA***SE RECTIFIC|2|2023-03-10 18:03:01|
3574|3001174|160|5|A POR METODO DE VALORACION EN LAS SECUENCIAS 1/3DICE: 1 DEBE DECIR: 6|2|2023-03-10 18:03:01|
3574|3001179|160|1|IMPORTACION DEFINITIVA CON FUNDAMENTO EN LO ESTABLECIDO EN EL ART. 96 DE LA LEY ADUANERA EN VIGOR. SE DECLARAN: LOS NUME|2|2023-03-10 18:03:02|
3574|3001179|160|2|ROS DE ACUSE DE VALOR CONFORME LA REGLA 1.9.16 DE R.G.C.E. VIGENTE, LOS E-DOCUMENT DE CADA UNO DE LOS DOCUMENTOS DIGITAL|2|2023-03-10 18:03:02|
3574|3001179|160|3|IZADOS CONFORME LA REGLA 3.1.31 DE R.G.C.E. VIGENTE.-CONOCIMIENTO MARITIMO REVALIDADO-LISTA DE EMPAQUE-CARTA 3.1.8-CARTA|2|2023-03-10 18:03:02|
3574|3001179|160|4|NOMB/M: CMA CGM TUTICORIN  V.- 0MHDFE1MA***SE REALIZA RECTIFICACION EN CONFORMIDAD AL ART. 89 DE LA LEY ADUANERA***SE R|2|2023-03-10 18:03:02|
3574|3001179|160|5|ECTIFICA POR METODO DE VALORACION EN LAS SECUENCIAS 1/43DICE: 1 DEBE DECIR: 6|2|2023-03-10 18:03:02|
3574|3001382|160|1|IMPORTACION DEFINITIVA CON FUNDAMENTO EN LO ESTABLECIDO EN EL ART. 96 DE LA LEY ADUANERA EN VIGOR. SE DECLARAN: LOS NUME|1|2023-04-17 17:04:03|
3574|3001382|160|2|ROS DE ACUSE DE VALOR CONFORME LA REGLA 1.9.16 DE R.G.C.E. VIGENTE, LOS E-DOCUMENT DE CADA UNO DE LOS DOCUMENTOS DIGITAL|1|2023-04-17 17:04:03|
3574|3001382|160|3|IZADOS CONFORME LA REGLA 3.1.31 DE R.G.C.E. VIGENTE.|1|2023-04-17 17:04:03|
3574|3001382|160|4|-CONOCIMIENTO MARITIMO REVALIDADO|1|2023-04-17 17:04:03|
3574|3001382|160|5|-CARTA 3.1.8 Y DATOS DE IDENTIFICACION|1|2023-04-17 17:04:03|
3574|3001382|160|6|B/M: CMA CGM COCHIN     V.-0MHE5E1MA|1|2023-04-17 17:04:03|
3574|3001383|160|1|IMPORTACION DEFINITIVA CON FUNDAMENTO EN LO ESTABLECIDO EN EL ART. 96 DE LA LEY ADUANERA EN VIGOR. SE DECLARAN: LOS NUME|1|2023-04-18 18:04:03|
3574|3001383|160|2|ROS DE ACUSE DE VALOR CONFORME LA REGLA 1.9.16 DE R.G.C.E. VIGENTE, LOS E-DOCUMENT DE CADA UNO DE LOS DOCUMENTOS DIGITAL|1|2023-04-18 18:04:03|
3574|3001383|160|3|IZADOS CONFORME LA REGLA 3.1.31 DE R.G.C.E. VIGENTE.|1|2023-04-18 18:04:03|
3574|3001383|160|4|-CONOCIMIENTO MARITIMO REVALIDADO|1|2023-04-18 18:04:03|
3574|3001383|160|5|-CARTA 3.1.8 Y DATOS DE IDENTIFICACION|1|2023-04-18 18:04:03|
3574|3001383|160|6|B/M: CMA CGM SAMSON      V.-0PGEJE1MA|1|2023-04-18 18:04:03|
3574|3001383|160|7|PRIMERA OPERACION DE SUBDIVISION DE MERCANCIAS DE CONOCIMIENTO MARITIMO Y DE FACTURA; DE CONFORMIDAD CON EL ART. 65 DEL|1|2023-04-18 18:04:03|
3574|3001383|160|8|REGLAMENTO DE LA LEY ADUANERA. SE IMPORTAN CON ESTE PEDIMENTO 12 BULTOS CON UN PESO DE 15,970. QUEDANDO PENDIENTE EL RES|1|2023-04-18 18:04:03|
3574|3001383|160|9|TO DE LA MERCANCIA|1|2023-04-18 18:04:03|
3574|3001546|160|1|IMPORTACION DEFINITIVA CON FUNDAMENTO EN LO ESTABLECIDO EN EL ART. 96 DE LA LEY ADUANERA EN VIGOR. SE DECLARAN: LOS NUME|1|2023-04-18 18:04:04|
3574|3001546|160|2|ROS DE ACUSE DE VALOR CONFORME LA REGLA 1.9.16 DE R.G.C.E. VIGENTE, LOS E-DOCUMENT DE CADA UNO DE LOS DOCUMENTOS DIGITAL|1|2023-04-18 18:04:04|
3574|3001546|160|3|IZADOS CONFORME LA REGLA 3.1.31 DE R.G.C.E. VIGENTE.|1|2023-04-18 18:04:04|
3574|3001546|160|4|-CONOCIMIENTO MARITIMO REVALIDADO|1|2023-04-18 18:04:04|
3574|3001546|160|5|-CARTA 3.1.8|1|2023-04-18 18:04:04|
3574|3001546|160|6|B/M: CMA CGM SAMSON        V.-0PGEJE1MA|1|2023-04-18 18:04:04|
3574|3001546|160|7|SEGUNDA Y ULTIMA OPERACION DE SUBDIVISION DE MERCANCIA DE CONOCIMIENTO MARITIMO Y FACTURA; DE CONFORMIDAD CON EL ART. 65|1|2023-04-18 18:04:04|
3574|3001546|160|8|DEL REGLAMENTO DE LA LEY ADUANERA, IMPORTANDOSE  CON ESTE PEDIMENTO 10 BULTOS CON UN PESO DE 10,500|1|2023-04-18 18:04:04|
3574|3001546|160|9|PRIMERA OPERACION CON PEDIMENTO NUMERO 23 16 3574 3001383 DE FECHA: 18/04/2023|1|2023-04-18 18:04:04|
